pincode,city,state
832102,Ghatshila,Jharkhand
832103,Ghatshila,Jharkhand
832104,Ghatshila,Jharkhand
832106,Ghatshila,Jharkhand
832107,Jamshedpur,Jharkhand
832108,Jamshedpur,Jharkhand
832109,Jamshedpur,Jharkhand
832110,Jamshedpur,Jharkhand
832301,Chakulia,Jharkhand
832302,Chakulia,Jharkhand
832303,Ghatshila,Jharkhand
832304,Ghatshila,Jharkhand
832401,Chandil,Jharkhand
832402,Jamshedpur,Jharkhand
832404,Chandil,Jharkhand
833102,Chakradharpur,Jharkhand
833104,Manoharpur,Jharkhand
833105,Chakradharpur,Jharkhand
833201,Chaibasa,Jharkhand
833202,Chaibasa,Jharkhand
833203,Jagannathpur,Jharkhand
833212,Jagannathpur,Jharkhand
833213,Noamundi,Jharkhand
833214,Jagannathpur,Jharkhand
833215,Chaibasa,Jharkhand
833216,Seraikella,Jharkhand
833217,Noamundi,Jharkhand
833218,Noamundi,Jharkhand
833219,Seraikella,Jharkhand
833220,Seraikella,Jharkhand
833221,Noamundi,Jharkhand
834001,Ranchi,Jharkhand
834002,Ranchi,Jharkhand
834003,Ranchi,Jharkhand
834004,Ranchi,Jharkhand
834005,Ranchi,Jharkhand
834006,Ranchi,Jharkhand
834007,Ranchi,Jharkhand
834008,Ranchi,Jharkhand
834009,Ranchi,Jharkhand
834010,Ranchi,Jharkhand
834011,Ranchi,Jharkhand
834012,Ranchi,Jharkhand
835101,Jhalda,Jharkhand
835102,Jhalda,Jharkhand
835103,Ranchi,Jharkhand
835201,Kolebira,Jharkhand
835202,Bero,Jharkhand
835203,Bero,Jharkhand
835204,Bundu,Jharkhand
835205,Ranchi,Jharkhand
835206,ChainpurJH,Jharkhand
835207,Gumla,Jharkhand
835208,Gumla,Jharkhand
835210,Khunti,Jharkhand
835211,Kolebira,Jharkhand
835213,Lohardaga,Jharkhand
835214,Khalari-JR,Jharkhand
835215,Ranchi,Jharkhand
835216,Khunti,Jharkhand
835217,Ranchi,Jharkhand
835218,Mahuadanr,Jharkhand
835219,Ormanjhi,Jharkhand
835220,Gumla,Jharkhand
835221,Khunti,Jharkhand
835222,Ranchi,Jharkhand
835223,Simdega,Jharkhand
835224,Simdega,Jharkhand
835225,Tamar,Jharkhand
835226,Simdega,Jharkhand
835227,Torpa,Jharkhand
835228,Simdega,Jharkhand
835230,ChainpurJH,Jharkhand
835231,Gumla,Jharkhand
835232,Gumla,Jharkhand
835233,Gumla,Jharkhand
835235,Simdega,Jharkhand
835238,Ranchi,Jharkhand
835240,Ranchi,Jharkhand
835301,Bero,Jharkhand
835302,Lohardaga,Jharkhand
835303,Ranchi,Jharkhand
835325,Bero,Jharkhand
840001,Gumla,Bihar
841101,Sonepur,Bihar
841201,Ekma,Bihar
841202,Dighwara,Bihar
841203,Gangapur-B,Bihar
841204,Ekma,Bihar
841205,Ekma,Bihar
841206,Ekma,Bihar
841207,Dighwara,Bihar
841208,Ekma,Bihar
841209,Ekma,Bihar
841210,Gangapur-B,Bihar
841211,Chhapra,Bihar
841212,Ekma,Bihar
841213,Chhapra,Bihar
841214,Chhapra,Bihar
841215,Saraiya,Bihar
841216,Dighwara,Bihar
841217,Sonepur,Bihar
841218,Marhowarah,Bihar
841219,Parsa,Bihar
841220,Dighwara,Bihar
841221,Dighwara,Bihar
841222,Parsa,Bihar
841223,Ekma,Bihar
841224,Mirganj,Bihar
841225,Dighwara,Bihar
841226,Siwan,Bihar
841227,Siwan,Bihar
841231,Siwan,Bihar
841232,Mirganj,Bihar
841233,Mirganj,Bihar
841234,Siwan,Bihar
841235,Mairwa,Bihar
841236,Hasanpura,Bihar
841237,Siwan,Bihar
841238,Mirganj,Bihar
841239,Mairwa,Bihar
841240,Hasanpura,Bihar
841241,Siwan,Bihar
841242,Mirganj,Bihar
841243,Mairwa,Bihar
841244,Mirganj,Bihar
841245,Siwan,Bihar
841246,Siwan,Bihar
841252,Siwan,Bihar
841256,Siwan,Bihar
841286,Hasanpura,Bihar
841287,Siwan,Bihar
841301,Chhapra,Bihar
841302,Chhapra,Bihar
841305,Chhapra,Bihar
841311,Chhapra,Bihar
841312,Chhapra,Bihar
841313,Ekma,Bihar
841316,Chhapra,Bihar
841318,Sonepur,Bihar
841401,Marhowarah,Bihar
841402,Marhowarah,Bihar
841403,Baniapur,Bihar
841404,Hasanpura,Bihar
841405,Gopalganj,Bihar
841406,Malmaliya,Bihar
841407,Gopalganj,Bihar
841408,Malmaliya,Bihar
841409,Mohammadpur,Bihar
841410,Mashrakh,Bihar
841411,Marhowarah,Bihar
841412,Chhapra,Bihar
841413,Malmaliya,Bihar
841414,Chhapra,Bihar
841415,Chhapra,Bihar
841416,Malmaliya,Bihar
841417,Malmaliya,Bihar
841418,Marhowarah,Bihar
841419,Chhapra,Bihar
841420,Mashrakh,Bihar
841421,Mashrakh,Bihar
841422,Baniapur,Bihar
841423,Gopalganj,Bihar
841424,Mashrakh,Bihar
841425,Kuchaikote,Bihar
841426,Bhore,Bihar
841427,Gopalganj,Bihar
841428,Gopalganj,Bihar
841432,Gopalganj,Bihar
841434,Mirganj,Bihar
841435,Mairwa,Bihar
841436,Mirganj,Bihar
841437,Mohammadpur,Bihar
841438,Mirganj,Bihar
841439,Malmaliya,Bihar
841440,Gopalganj,Bihar
841441,Bhore,Bihar
841442,Baniapur,Bihar
841443,Marhowarah,Bihar
841446,Siwan,Bihar
841447,Mashrakh,Bihar
841460,Marhowarah,Bihar
841501,Kuchaikote,Bihar
841502,Siwan,Bihar
841503,Kuchaikote,Bihar
841504,Gangapur-B,Bihar
841505,Kuchaikote,Bihar
841506,Siwan,Bihar
841507,Baniapur,Bihar
841508,Bhore,Bihar
841509,Gangapur-B,Bihar
842001,Muzaffarpur,Bihar
842002,Muzaffarpur,Bihar
842003,Muzaffarpur,Bihar
842004,Muzaffarpur,Bihar
842005,Muzaffarpur,Bihar
842006,Muzaffarpur,Bihar
842008,Muzaffarpur,Bihar
842009,Muzaffarpur,Bihar
843101,Saraiya,Bihar
843102,Dholi,Bihar
843103,Dholi,Bihar
843104,Dholi,Bihar
843105,Dholi,Bihar
843106,Sahebganj-BH,Bihar
843107,Saraiya,Bihar
843108,Muzaffarpur,Bihar
843109,Kanti,Bihar
843110,Tajpur,Bihar
843111,Kanti,Bihar
843112,Saraiya,Bihar
843113,Muzaffarpur,Bihar
843114,Dholi,Bihar
843115,Dholi,Bihar
843116,Saraiya,Bihar
843117,Aurai,Bihar
843118,Dholi,Bihar
843119,Dholi,Bihar
843120,Sahebganj-BH,Bihar
843121,Dholi,Bihar
843122,Saraiya,Bihar
843123,Saraiya,Bihar
843124,Muzaffarpur,Bihar
843125,Sahebganj-BH,Bihar
843126,Saraiya,Bihar
843127,Minapur,Bihar
843128,Minapur,Bihar
843129,Minapur,Bihar
843130,Kanti,Bihar
843131,Muzaffarpur,Bihar
843134,Samastipur,Bihar
843139,Dholi,Bihar
843143,Saraiya,Bihar
843144,Dholi,Bihar
843147,Muzaffarpur,Bihar
843152,Sahebganj-BH,Bihar
843156,Muzaffarpur,Bihar
843165,Muzaffarpur,Bihar
843301,Sitamarhi,Bihar
843302,Sitamarhi,Bihar
843311,Runnisaidpur,Bihar
843312,Aurai,Bihar
843313,Dhaka,Bihar
843314,Sitamarhi,Bihar
843315,Sitamarhi,Bihar
843316,Runnisaidpur,Bihar
843317,Sonbarsa,Bihar
843318,Runnisaidpur,Bihar
843319,Pupri,Bihar
843320,Pupri,Bihar
843321,Aurai,Bihar
843322,Sitamarhi,Bihar
843323,Sitamarhi,Bihar
843324,Sonbarsa,Bihar
843325,Sheohar,Bihar
843326,Pupri,Bihar
843327,Sitamarhi,Bihar
843328,Sitamarhi,Bihar
843329,Sheohar,Bihar
843330,Sonbarsa,Bihar
843331,Sitamarhi,Bihar
843332,Sonbarsa,Bihar
843333,Pupri,Bihar
843334,Sheohar,Bihar
843335,Sheohar,Bihar
843349,Sitamarhi,Bihar
843352,Sitamarhi,Bihar
843360,Minapur,Bihar
844101,Hajipur,Bihar
844102,Hajipur,Bihar
844103,Hajipur,Bihar
844111,Saraiya,Bihar
844112,Dholi,Bihar
844113,Bhagwanpur,Bihar
844114,Bhagwanpur,Bihar
844115,Hajipur,Bihar
844116,Sonepur,Bihar
844117,Lalganj-BH,Bihar
844118,Bhagwanpur,Bihar
844119,Lalganj-BH,Bihar
844120,Muzaffarpur,Bihar
844121,Lalganj-BH,Bihar
844122,Hazrat Jandaha,Bihar
844123,Lalganj-BH,Bihar
844124,Hajipur,Bihar
844125,Hajipur,Bihar
844126,Hazrat Jandaha,Bihar
844127,Muzaffarpur,Bihar
844128,Saraiya,Bihar
844501,Hazrat Jandaha,Bihar
844502,Hajipur,Bihar
844503,Mahnar Bazar,Bihar
844504,Mahnar Bazar,Bihar
844505,Hazrat Jandaha,Bihar
844506,Mahnar Bazar,Bihar
844507,Hazrat Jandaha,Bihar
844509,Mahnar Bazar,Bihar
845101,Bagaha,Bihar
845103,Narkatiaganj,Bihar
845105,Bagaha,Bihar
845106,Narkatiaganj,Bihar
845107,Valmiki Nagar,Bihar
845301,Raxaul,Bihar
845302,Motihari,Bihar
845303,Dhaka,Bihar
845304,Dhaka,Bihar
